,Time,Age,Gender,City,Seniority level,Position,Experience,Language,Brutto,Bonus,Vacation,WFH,Language@Work,Company name,Company size,Company type,Сontract duration,Company business sector,Employment status
598,25/11/2020 14:02:47,39.0,Male,Hamburg,,,10,R,80000.0,0,30,,English,,1000+,Energy ,,,Full-time employee
599,25/11/2020 14:08:16,35.0,Male,Berlin,,,13,Nodejs,90000.0,,31,,English,,up to 10,Startup,,,Full-time employee
600,25/11/2020 14:08:18,30.0,Female,Berlin,,,5,TS,54000.0,,28,,English,,11-50,Product,,,Full-time employee
601,25/11/2020 14:08:39,29.0,Female,Berlin,,,0,Python,20000.0,,25,,English,,1000+,Product,,,Full-time employee
602,25/11/2020 14:08:48,36.0,Male,Berlin,,,18,C++,98000.0,25000,30,,English,,1000+,Product,,,Full-time employee
603,25/11/2020 14:09:53,41.0,Male,Berlin,,,20,Python,93000.0,10000,29,,English,,1000+,Product,,,Full-time employee
604,25/11/2020 14:14:02,41.0,Male,Berlin,,,18,PHP,100000.0,80000,28,,English,,51-100,Product,,,Full-time employee
605,25/11/2020 14:21:26,28.0,Female,Berlin,,,6,sql,70000.0,,27,,English,,1000+,Product,,,Full-time employee
606,25/11/2020 14:21:32,33.0,Male,Berlin,,,10,javascript,75000.0,0,26,,English,,101-1000,Startup,,,Full-time employee
607,25/11/2020 14:26:49,31.0,Male,Munich,,,3,JavaScript ,63000.0,50400,30,,German,,51-100,Product,,,Full-time employee
608,25/11/2020 14:27:14,29.0,Male,Berlin,,,5,Java,70000.0,,27,,English,,1000+,Product,,,Full-time employee
609,25/11/2020 14:32:04,23.0,Male,Berlin,,,3,Java,80000.0,,28,,English,,1000+,Product,,,Full-time employee
610,25/11/2020 14:34:19,25.0,Male,Berlin,,,4.5,"Spark, Pytorch",75000.0,,30,,English,,11-50,Startup,,,Full-time employee
611,25/11/2020 14:35:03,34.0,Male,Berlin,,,10,Java,85000.0,,30,,English,,101-1000,Startup,,,Full-time employee
612,25/11/2020 14:37:06,45.0,Male,Berlin,,,30,PHP,55000.0,0,24,,English,,11-50,Startup,,,Full-time employee
613,25/11/2020 14:37:07,37.0,Male,Berlin,,,15,C/C++,78000.0,0,28,,English,,1000+,Product,,,Full-time employee
614,25/11/2020 14:37:25,31.0,Male,Berlin,,,9,javascript,99000.0,89000,30,,English,,101-1000,Startup,,,Full-time employee
615,25/11/2020 14:48:38,32.0,Male,Amsterdam,,,15,Golang,90000.0,0,25,,English,,11-50,Product,,,Full-time employee
616,25/11/2020 14:53:46,45.0,Female,Berlin,,,15,Java,52000.0,,28,,English,,11-50,Product,,,Full-time employee
617,25/11/2020 14:55:16,42.0,Male,Wroclaw,,,16,java/scala/go/clouds/devops,36000.0,,30,,English,,1000+,Product,,,Full-time employee
618,25/11/2020 14:56:08,23.0,Male,Berlin,,,4,,45000.0,,26,,English,,11-50,Product,,,Full-time employee
619,25/11/2020 14:56:36,36.0,Male,Berlin,,,14,JS,75000.0,0,30,,English,,101-1000,Product,,,Full-time employee
620,25/11/2020 14:57:52,40.0,Male,Karlsruhe,,,20,C#,85000.0,10000,30,,English,,1000+,Enterprise,,,Full-time employee
621,25/11/2020 14:58:22,28.0,Male,Berlin,,,7,Java,95000.0,,28,,English,,101-1000,Product,,,Full-time employee
622,25/11/2020 14:58:40,35.0,Male,Frankfurt,,,15,C,63000.0,0,30,,German,,51-100,Product,,,Full-time employee
623,25/11/2020 15:03:27,37.0,Male,Berlin,,,12,Java,102000.0,,30,,English,,101-1000,Startup,,,Full-time employee
624,25/11/2020 15:03:59,33.0,Male,Berlin,,,10,C/C++,95000.0,10000,30,,English,,1000+,Product,,,Full-time employee
625,25/11/2020 15:05:30,33.0,Male,Berlin,,,13,Java,78600.0,,30,,English,,101-1000,Product,,,Full-time employee
626,25/11/2020 15:11:46,31.0,Male,Munich,,,10,Java ,70000.0,64000,28,,English,,101-1000,Product,,,Full-time employee
627,25/11/2020 15:16:59,31.0,Male,Berlin,,,4,Java,67000.0,55000,30,,English,,1000+,Product,,,Full-time employee
628,25/11/2020 15:27:18,28.0,Male,Wolfsburg,,,3,Java,42000.0,800,30,,English,,101-1000,Consulting / Agency,,,Full-time employee
629,25/11/2020 15:51:41,31.0,Male,Boeblingen,,,6,Python,53000.0,0,30,,English,,1000+,Consulting / Agency,,,Full-time employee
630,25/11/2020 15:53:21,40.0,Male,Cupertino,,,20,Swift,250000.0,300000,45,,English,,1000+,Product,,,Full-time employee
631,25/11/2020 16:06:56,25.0,Female,Frankfurt,,,3,Java,53000.0,2004,30,,German,,1000+,Product,,,Full-time employee
632,25/11/2020 16:08:01,35.0,Male,Berlin,,,9,Python,77000.0,0,28,,German,,101-1000,Startup,,,Full-time employee
633,25/11/2020 16:08:21,35.0,Male,Berlin,,,15,.net,80000.0,67000,30,,English,,11-50,Consulting / Agency,,,Full-time employee
634,25/11/2020 16:10:29,41.0,Male,Berlin,,,20,"Linux/UNIX, GIT, Virtualisation Platforms, *shell(s) scripts",58800.0,17000,35,,German,,1000+,Bloody enterprise,,,Full-time employee
635,25/11/2020 16:16:23,33.0,Male,Berlin,,,8,AWS,75000.0,0,30,,English,,1000+,service,,,Full-time employee
636,25/11/2020 16:17:02,33.0,Male,Berlin,,,13,Python,85000.0,75000,26,,English,,101-1000,Startup,,,Full-time employee
637,25/11/2020 16:26:38,38.0,Male,Munich,,,15,Java,70000.0,75000,26,,English,,11-50,Product,,,Full-time employee
638,25/11/2020 16:39:24,35.0,Male,Berlin,,,10,php,78000.0,78000,27,,German,,up to 10,Product,,,Full-time employee
639,25/11/2020 16:42:43,36.0,Female,Berlin,,,5,Python,75000.0,0,28,,English,,51-100,Startup,,,Part-time employee
640,25/11/2020 16:50:22,49.0,Male,Munich,,,27,Java,57000.0,0,30,,German,,101-1000,Consulting / Agency,,,Full-time employee
641,25/11/2020 17:00:00,32.0,Male,Berlin,,,10,TypeScript,120000.0,0,0,,Deuglisch,,1000+,Concern,,,Self-employed (freelancer)
642,25/11/2020 17:02:13,32.0,Female,Berlin,,,6,Java,75000.0,,28,,English,,101-1000,Startup,,,Full-time employee
643,25/11/2020 17:06:04,27.0,Female,Berlin,,,1,"Python, SQL",63000.0,46000,27,,English,,1000+,Product,,,Full-time employee
644,25/11/2020 17:08:54,31.0,Male,Frankfurt,,,6,python,60000.0,,30,,English,,51-100,Consulting / Agency,,,Full-time employee
645,25/11/2020 17:09:19,31.0,Male,Paris,,,8,Swift,60000.0,6000,30,,English,,101-1000,Product,,,Full-time employee
646,25/11/2020 17:11:50,28.0,Male,Cologne,,,4,Java,44000.0,6000,30,,German,,101-1000,Product,,,Full-time employee
647,25/11/2020 17:13:52,28.0,Female,Berlin,,,3,JavaScript,54500.0,,28,,English,,101-1000,Product,,,Full-time employee
648,25/11/2020 17:20:37,27.0,Male,Berlin,,,2,DWH,90000.0,87000,31,,English,,1000+,Product,,,Full-time employee
649,25/11/2020 17:20:50,29.0,Male,Berlin,,,8,JavaScript,82500.0,0,30,,English,,1000+,Product,,,Full-time employee
650,25/11/2020 17:45:05,32.0,Female,Munich,,,10,Python,75000.0,0,27,,English,,11-50,Startup,,,Full-time employee
651,25/11/2020 17:45:21,28.0,Male,Berlin,,,5,QA,60000.0,0,30,,English,,101-1000,Product,,,Full-time employee
652,25/11/2020 17:46:23,34.0,Female,Berlin,,,13,python,108000.0,,28,,English,,1000+,Product,,,Full-time employee
653,25/11/2020 17:48:02,38.0,Male,Dublin ,,,16,Swift,85000.0,85000,24,,English,,101-1000,Product,,,Full-time employee
654,25/11/2020 17:48:12,29.0,Male,Berlin,,,3,Azure,54000.0,0,30,,German,,1000+,Utilities,,,Full-time employee
655,25/11/2020 17:49:56,30.0,Male,Stockholm,,,7,C++,65000.0,9000,33,,English,,1000+,Product,,,Full-time employee
656,25/11/2020 17:58:39,33.0,Female,Berlin,,,6,"Sketch, Figma",42000.0,,28,,English,,51-100,Product,,,Full-time employee
657,25/11/2020 18:00:44,30.0,Male,Paderborn,,,6,Python,51000.0,,30,,German,,101-1000,Product,,,Full-time employee
658,25/11/2020 18:02:06,31.0,Male,Berlin,,,5,,76000.0,20000,28,,English,,51-100,Startup,,,Full-time employee
659,25/11/2020 18:04:21,37.0,Male,Berlin,,,16,iOS,65000.0,0,30,,English,,101-1000,Product,,,Full-time employee
660,25/11/2020 18:12:52,32.0,Male,Amsterdam,,,13,Kotlin,85000.0,84000,27,,English,,1000+,Bank,,,Full-time employee
661,25/11/2020 18:15:28,32.0,Female,Munich,,,9,,60000.0,,30,,German,,101-1000,Product,,,Full-time employee
662,25/11/2020 18:19:22,40.0,Male,Berlin,,,13,,90000.0,,30,,English,,1000+,Product,,,Full-time employee
663,25/11/2020 18:19:58,30.0,Male,Berlin,,,7,Java,86000.0,,30,,English,,1000+,Product,,,Full-time employee
664,25/11/2020 18:24:15,30.0,Male,Berlin,,,8,JS,60000.0,0,~25,,English,,51-100,Product,,,Full-time employee
665,25/11/2020 18:28:01,32.0,Male,Berlin,,,10,js,81000.0,22000,30,,English,,1000+,Product,,,Full-time employee
666,25/11/2020 18:28:01,32.0,Male,Cologne,,,7,k8s,60000.0,,30,,English,,101-1000,Product,,,Full-time employee
667,25/11/2020 18:31:48,34.0,Male,Munich,,,12,Java,74000.0,0,30,,English,,101-1000,Product,,,Full-time employee
668,25/11/2020 18:45:41,43.0,Male,Cologne,,,10,Php,57600.0,55000,26,,German,,101-1000,Product,,,Full-time employee
669,25/11/2020 18:49:08,33.0,Male,Munich,,,13,Java,70000.0,,24,,English,,101-1000,Startup,,,Full-time employee
670,25/11/2020 18:51:20,28.0,Female,Munich,,,8,Kotlin,75000.0,6000,30,,English,,101-1000,Product,,,Full-time employee
671,25/11/2020 18:51:36,33.0,Male,Hamburg,,,11,Java,65000.0,,28,,English,,11-50,Product,,,Full-time employee
672,25/11/2020 18:53:10,33.0,Male,Munich,,,11,"Frontend: react, node.js",90000.0,,28,,English,,1000+,Product,,,Full-time employee
673,25/11/2020 18:56:02,51.0,Male,Berlin,,,30,"VB, RPA, Python",60000.0,5000,30,,German,,1000+,Consulting / Agency,,,Full-time employee
674,25/11/2020 18:57:32,35.0,Male,Berlin,,,8,Go,90000.0,50000,30,,English,,1000+,Product,,,Full-time employee
675,25/11/2020 18:58:56,35.0,Male,Berlin,,,1,FBD,30000.0,,26,,German,,up to 10,Product,,,Full-time employee
676,25/11/2020 18:59:36,33.0,Male,Berlin,,,10,,90000.0,,,,English,,1000+,Product,,,Full-time employee
677,25/11/2020 19:02:12,28.0,Male,Munich,,,6,"C, C++",64000.0,,30,,English,,101-1000,Product,,,Full-time employee
678,25/11/2020 19:02:20,21.0,Female,Cologne,,,2,,50000.0,,,,,,,,,,
679,25/11/2020 19:02:43,25.0,Male,Berlin,,,2,"Swift, Objective-C, iOS",44000.0,,27,,English,,1000+,Product,,,Full-time employee
680,25/11/2020 19:06:21,25.0,Female,Hamburg,,,1,Ruby,12000.0,0,12,,English,,1000+,Product,,,working student
681,25/11/2020 19:10:04,32.0,Male,Berlin,,,10,Ruby,80000.0,0,28,,English,,51-100,Product,,,Full-time employee
682,25/11/2020 19:15:16,32.0,Male,Berlin,,,9,Embedded,73000.0,1000,28,,English,,101-1000,Product,,,Full-time employee
683,25/11/2020 19:31:47,26.0,Male,Berlin,,,9,Go,120000.0,40000,24,,English,,1000+,Product,,,Full-time employee
684,25/11/2020 19:33:52,25.0,Male,Berlin,,,6,JavaScript / TypeScript,71750.0,5500,30,,English,,1000+,Product,,,Full-time employee
685,25/11/2020 19:38:20,27.0,Female,Berlin,,,5,Kotlin,65000.0,0,30,,English,,51-100,Product,,,Full-time employee
686,25/11/2020 19:44:29,28.0,Male,Frankfurt,,,7,Javascript,80000.0,4000,29,,English,,11-50,Startup,,,Full-time employee
687,25/11/2020 19:44:59,32.0,Female,Munich,,,8,Java,60000.0,,26,,English,,101-1000,Consulting / Agency,,,Full-time employee
688,25/11/2020 19:54:39,28.0,Male,Karlsruhe,,,7,Java,66000.0,76000,28,,English,,1000+,Product,,,Full-time employee
689,25/11/2020 19:57:23,34.0,Male,Berlin,,,13,JavaScript,85000.0,,30,,English,,101-1000,Product,,,Full-time employee
690,25/11/2020 20:01:27,35.0,Male,Konstanz,,,10,python,65000.0,0,25,,English,,51-100,Product,,,Full-time employee
691,25/11/2020 20:13:33,38.0,Male,Berlin,,,20,Java,130000.0,20000,30,,English,,1000+,Corporation,,,Full-time employee
692,25/11/2020 20:15:31,33.0,Male,Berlin,,,9,Java,81900.0,,,,English,,1000+,Startup,,,Full-time employee
693,25/11/2020 20:31:41,36.0,Male,Berlin,,,10,,85000.0,,30,,English,,1000+,Product,,,Full-time employee
694,25/11/2020 20:34:33,31.0,Female,Ulm,,,8,Java,45000.0,,30,,English,,101-1000,Product,,,Full-time employee
695,25/11/2020 20:41:13,43.0,Male,Stuttgart,,,20,SAP / ABAP,82000.0,10000,32,,German,,1000+,Product,,,Full-time employee
696,25/11/2020 20:42:52,38.0,Male,Berlin,,,15,Python,100000.0,,27,,English,,101-1000,Startup,,,Full-time employee
697,25/11/2020 20:47:48,35.0,Male,Munich,,,17,Kubrrnetes,72000.0,8000,30,,English,,1000+,Consulting / Agency,,,Full-time employee
698,25/11/2020 20:52:29,33.0,Male,Düsseldorf ,,,6,,70000.0,,,,English,,101-1000,Product,,,Full-time employee
699,25/11/2020 20:52:36,33.0,Male,Düsseldorf ,,,6,,70000.0,,,,English,,101-1000,Product,,,Full-time employee
700,25/11/2020 20:52:51,32.0,Male,Berlin,,,10,python,62000.0,,30,,English,,101-1000,Product,,,Full-time employee
701,25/11/2020 21:05:06,43.0,Male,Berlin,,,21,,83000.0,,28,,German,,51-100,Startup,,,Full-time employee
702,25/11/2020 21:10:17,37.0,Male,Stuttgart ,,,,C#,70000.0,,30,,,,,,,,Full-time employee
703,25/11/2020 21:19:54,37.0,Male,Berlin,,,17,Swift,77000.0,0,28,,English,,1000+,Product,,,Full-time employee
704,25/11/2020 21:20:37,30.0,Male,Stuttgart,,,8,C++,71000.0,6900,,,English,,101-1000,Product,,,Full-time employee
705,25/11/2020 21:48:49,29.0,Male,Berlin,,,5,iOS,65000.0,,27,,English,,101-1000,Product,,,Full-time employee
706,25/11/2020 22:05:13,41.0,Male,Berlin,,,18,JavaScript,120000.0,,30,,English,,up to 10,Startup,,,Self-employed (freelancer)
707,25/11/2020 22:11:45,38.0,Male,Stuttgart ,,,4,PHP,43000.0,0,30,,English,,up to 10,Consulting / Agency,,,Full-time employee
708,25/11/2020 22:18:59,,Male,Frankfurt,,,18,,81000.0,,30,,English,,1000+,Product,,,Full-time employee
709,25/11/2020 22:40:29,29.0,Male,Düsseldorf,,,6,TypeScript,55000.0,,30,,German,,11-50,Product,,,Full-time employee
710,25/11/2020 23:01:28,35.0,Male,Berlin,,,12,JS,63000.0,,30,,English,,101-1000,Product,,,Full-time employee
711,25/11/2020 23:03:43,41.0,Male,Munich,,,19,Java,75000.0,0,27,,English,,101-1000,Product,,,Full-time employee
712,25/11/2020 23:04:36,29.0,Male,Barcelona,,,0,Python,22000.0,500,22,,English,,51-100,Product,,,Full-time employee
713,25/11/2020 23:08:40,26.0,Female,Dusseldorf,,,5,ABAP,65000.0,50000,30,,German,,up to 10,Startup,,,Full-time employee
714,25/11/2020 23:20:02,32.0,Male,Paris,,,12,,62000.0,,,,English,,1000+,,,,Full-time employee
715,25/11/2020 23:30:07,30.0,Male,Berlin,,,6,Python,65000.0,,27,,English,,1000+,Product,,,Full-time employee
716,25/11/2020 23:32:29,26.0,Male,London,,,3,"networking, linux, automation, cloud",37000.0,,25,,English,,51-100,Product,,,Full-time employee
717,25/11/2020 23:42:47,35.0,Female,Munich,,,4,PHP,51000.0,3500,30,,German,,101-1000,Insurance,,,Full-time employee
718,25/11/2020 23:51:01,47.0,Male,Bölingen,,,25,java,70000.0,,30,,German,,11-50,Consulting / Agency,,,Full-time employee
719,25/11/2020 23:57:50,33.0,Male,Berlin,,,10,,93000.0,,,,English,,101-1000,Startup,,,Full-time employee
720,26/11/2020 00:00:46,44.0,Male,Kyiv,,,15,UML,60000.0,,30,,English,,101-1000,Consulting / Agency,,,Self-employed (freelancer)
721,26/11/2020 00:06:33,40.0,,Berlin,,,13,python,72000.0,0,30,,English,,51-100,Startup,,,Full-time employee
722,26/11/2020 00:16:00,32.0,Male,Berlin,,,13,JavaScript,70000.0,1000,25,,English,,11-50,Product,,,Full-time employee
723,26/11/2020 04:00:49,33.0,Male,Dusseldorf,,,2,Spark,70000.0,66000,25,,English,,1000+,Product,,,Full-time employee
724,26/11/2020 04:00:56,32.0,Male,Munich,,,8,"Js, reactJS ",65000.0,,30,,English,,1000+,Product,,,Full-time employee
725,26/11/2020 04:18:01,26.0,Male,Berlin,,,4,Scala,51000.0,,30,,English,,11-50,Consulting / Agency,,,Full-time employee
726,26/11/2020 04:26:30,,Male,Berlin,,,10,,90000.0,,,,English,,1000+,Product,,,Full-time employee
727,26/11/2020 05:53:19,22.0,Diverse,Cologne,,,1,Cobol,159000.0,23000,45,,German,,1000+,Product,,,Full-time employee
728,26/11/2020 06:01:22,43.0,Male,Berlin,,,20,Java,105000.0,0,30,,English,,1000+,Product,,,Full-time employee
729,26/11/2020 07:06:11,33.0,Male,Munich,,,11,JavaScript ,80000.0,64000,30,,English,,101-1000,Product,,,Full-time employee
730,26/11/2020 07:14:19,35.0,Female,Frankfurt,,,1,ABAP,50000.0,0,30,,German,,51-100,Consulting / Agency,,,Full-time employee
731,26/11/2020 08:04:52,28.0,Male,Munich,,,5,JavaScript,72000.0,6200,28,,German,,11-50,Product,,,Full-time employee
732,26/11/2020 08:35:29,36.0,Male,Munich,,,16,SRE,105000.0,,30,,English,,1000+,Product,,,Full-time employee
733,26/11/2020 08:37:49,27.0,Male,Munich,,,2,Python ,49000.0,,30,,German,,11-50,Consulting / Agency,,,Full-time employee
734,26/11/2020 08:39:28,36.0,Male,Berlin,,,4,Java,55000.0,0,28,,English,,101-1000,Product,,,Full-time employee
735,26/11/2020 08:40:22,38.0,Male,Berlin,,,5,Java,66000.0,60000,28,,English,,101-1000,Product,,,Full-time employee
736,26/11/2020 08:40:41,28.0,Male,Berlin,,,6,Android,85000.0,,32,,English,,1000+,Product,,,Full-time employee
737,26/11/2020 08:41:29,25.0,Male,Berlin,,,8,Clojure,85000.0,,24,,English,,51-100,Startup,,,Full-time employee
738,26/11/2020 08:42:09,30.0,Male,Berlin,,,6,Javascript,79000.0,0,27,,English,,1000+,Product,,,Full-time employee
739,26/11/2020 08:46:32,42.0,Female,Berlin,,,10,"JS, WDIO",42000.0,0,,,English,,11-50,Startup,,,Full-time employee
740,26/11/2020 09:02:41,30.0,Male,Berlin,,,8,Python,74000.0,5000,27,,English,,1000+,Product,,,Full-time employee
741,26/11/2020 09:09:03,28.0,Male,Berlin,,,8,Ruby,67000.0,,28,,English,,51-100,Startup,,,Full-time employee
742,26/11/2020 09:13:05,32.0,Female,Berlin,,,9,"Terraform, Kubernetes, AWS, GCP, Ansible, Puppet",74000.0,,40,,English,,101-1000,Product,,,Full-time employee
743,26/11/2020 09:20:23,29.0,Male,Berlin,,,3,JavaScript ,48000.0,,26,,English,,51-100,Consulting / Agency,,,Full-time employee
744,26/11/2020 09:26:37,30.0,Female,Karlsruhe,,,8,,57760.0,,30,,English,,11-50,Product,,,Full-time employee
745,26/11/2020 09:38:35,35.0,Male,Berlin,,,13,TypeScript,103000.0,25000,29,,English,,101-1000,Startup,,,Full-time employee
746,26/11/2020 09:40:54,33.0,Male,Berlin,,,10,JS,74000.0,,28,,English,,101-1000,Startup,,,Full-time employee
747,26/11/2020 09:49:16,34.0,Male,Berlin,,,13,Elixir,70000.0,,30,,English,,101-1000,Product,,,Full-time employee
748,26/11/2020 09:50:38,25.0,Male,Berlin,,,6,Go,86000.0,5000,28,,English,,101-1000,Startup,,,Full-time employee
749,26/11/2020 09:51:53,42.0,Female,Berlin,,,5,Java,46000.0,,26,,English,,51-100,Product,,,Full-time employee
750,26/11/2020 10:07:39,25.0,Female,Tampere (Finland),,,3,Python,23000.0,,30,,English,,51-100,Science Institute ,,,Full-time employee
751,26/11/2020 10:11:01,40.0,Male,Berlin,,,14,Spring,135000.0,0,30,,English,,101-1000,Product,,,Self-employed (freelancer)
752,26/11/2020 10:14:19,33.0,Male,Heidelberg,,,11,Python,80000.0,78000,30,,English,,101-1000,Research institute,,,Full-time employee
753,26/11/2020 10:31:07,39.0,Male,Cologne,,,12,PHP ,75000.0,75009,30,,German,,up to 10,Startup,,,Full-time employee
754,26/11/2020 10:31:59,24.0,Male,Berlin,,,2,Javascript,50000.0,35000,30,,German,,1000+,Product,,,Full-time employee
755,26/11/2020 10:40:41,24.0,Female,Prague,,,3,Java,29000.0,0,20,,English,,11-50,Startup,,,Full-time employee
756,26/11/2020 10:53:48,39.0,Male,Berlin,,,15,Java,78000.0,12000,30,,German,,101-1000,Product,,,Full-time employee
757,26/11/2020 10:59:10,33.0,Male,Amsterdam,,,8,C#,75000.0,,27,,English,,11-50,Product,,,Full-time employee
758,26/11/2020 11:10:50,26.0,Male,Berlin,,,2.5,Java,60000.0,,26,,English,,101-1000,Product,,,Full-time employee
759,26/11/2020 11:13:18,29.0,Male,Berlin,,,6,Swift,70000.0,,28,,English,,1000+,Product,,,Full-time employee
760,26/11/2020 11:33:16,29.0,Female,Berlin,,,5,PHP,55000.0,,24,,English,,11-50,Startup,,,Full-time employee
761,26/11/2020 11:45:08,32.0,Male,Prague,,,8,"C, C++",36000.0,2600,25,,Czech,,1000+,Product,,,Full-time employee
762,26/11/2020 11:46:05,34.0,Male,Hannover,,,12,,56000.0,0,30,,English,,up to 10,Product,,,Full-time employee
763,26/11/2020 11:49:59,30.0,Male,Berlin,,,9,Java,85000.0,,25,,English,,51-100,Startup,,,Full-time employee
764,26/11/2020 11:50:35,31.0,Male,Berlin,,,7,Python,80000.0,0,28,,English,,1000+,Product,,,Full-time employee
765,26/11/2020 12:20:03,33.0,Male,Berlin,,,8,swift,75000.0,1000,30,,English,,1000+,Product,,,Full-time employee
766,26/11/2020 12:21:47,31.0,Female,Berlin,,,1,React,57000.0,1000,30,,English,,1000+,Retail,,,Full-time employee
767,26/11/2020 12:47:20,36.0,Male,Frankfurt,,,16,.Net,65000.0,0,30,,German,,51-100,Consulting / Agency,,,Full-time employee
768,26/11/2020 13:35:07,30.0,Male,Berlin,,,7,,80000.0,,30,,English,,1000+,Startup,,,Full-time employee
769,26/11/2020 14:10:57,30.0,Male,Berlin,,,8,Swift,60000.0,,50,,English,,up to 10,Consulting / Agency,,,Self-employed (freelancer)
770,26/11/2020 14:37:05,27.0,Male,Bucharest,,,1,Javascript,11000.0,,,,,,,,,,
771,26/11/2020 14:48:23,39.0,Male,Berlin,,,19,Golang,87000.0,92000,unlimited,,English,,11-50,Startup,,,Full-time employee
772,26/11/2020 14:53:30,30.0,Male,Munich,,,10,Офмф,79000.0,,,,English,,11-50,Product,,,Full-time employee
773,26/11/2020 15:14:31,32.0,Male,Berlin,,,11,C++,100000.0,,30,,English,,1000+,Product,,,Full-time employee
774,26/11/2020 15:29:49,35.0,Male,Berlin,,,12,php,54000.0,,27,,English,,101-1000,Product,,,Full-time employee
775,26/11/2020 15:31:02,34.0,Male,Berlin,,,6,python,80000.0,0,27,,English,,1000+,Product,,,Full-time employee
